product_group_name,product_name,brand,item_number,manufacturer_number,category_hierarchy,product_group_url,Quantity,price_per_unit,availability,group_description,unit_size,specifications,image_urls,scraped_at,extraction_method,validation_status,validation_notes
Aurelia® Sonic®,Aurelia Sonic nitrile gloves small 300/box,Supermax,4871303,93776,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,10,$23.49,In stock,Nitrile powder-free exam gloves.,300/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.156143,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves medium 300/box,Supermax,4871305,93777,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,1,$24.49,In stock,Nitrile powder-free exam gloves.,300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.168237,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves medium 300/box,Supermax,4871305,93777,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,10,$23.49,In stock,Nitrile powder-free exam gloves.,300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.168237,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves large 300/box,Supermax,4871307,93778,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,1,$24.49,In stock,Nitrile powder-free exam gloves.,300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.172686,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves large 300/box,Supermax,4871307,93778,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,10,$23.49,In stock,Nitrile powder-free exam gloves.,300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.172686,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves x-large 270/box,Supermax,4871309,93779,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,1,$24.49,In stock,Nitrile powder-free exam gloves.,270/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.175816,css-selector,valid,
Aurelia® Sonic®,Aurelia Sonic nitrile gloves x-large 270/box,Supermax,4871309,93779,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup,10,$23.49,In stock,Nitrile powder-free exam gloves.,270/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbw.jpg,2026-03-17T19:41:26.175816,css-selector,valid,
Revo200®,Revo200 nitrile gloves x-small 200/box,Cranberry,4712603,CR3205,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/revo200-reg,1,$17.49,In stock,Powder-free nitrile exam gloves. Unprecedented softness and comfort. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Dark blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg,2026-03-17T19:41:26.533196,css-selector,valid,
Revo200®,Revo200 nitrile gloves x-small 200/box,Cranberry,4712603,CR3205,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/revo200-reg,10,$16.99,In stock,Powder-free nitrile exam gloves. Unprecedented softness and comfort. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Dark blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg,2026-03-17T19:41:26.533196,css-selector,valid,
Revo200®,Revo200 nitrile gloves large 200/box,Cranberry,4712609,CR3208,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/revo200-reg,1,$17.49,In stock,Powder-free nitrile exam gloves. Unprecedented softness and comfort. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Dark blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg,2026-03-17T19:41:26.539634,css-selector,valid,
Revo200®,Revo200 nitrile gloves large 200/box,Cranberry,4712609,CR3208,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/revo200-reg,10,$16.99,In stock,Powder-free nitrile exam gloves. Unprecedented softness and comfort. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Dark blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcbx_2.jpg,2026-03-17T19:41:26.539634,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves x-small 300/box,EcoBee,4712701,BE2925,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,1,$20.49,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.145308,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves x-small 300/box,EcoBee,4712701,BE2925,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,10,$19.99,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.145308,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves small 300/box,EcoBee,4712703,BE2926,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,1,$20.49,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.148076,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves small 300/box,EcoBee,4712703,BE2926,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,10,$19.99,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.148076,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves medium 300/box,EcoBee,4712705,BE2927,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,1,$20.49,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.151119,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves medium 300/box,EcoBee,4712705,BE2927,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,10,$19.99,In stock,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.151119,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves large 300/box,EcoBee,4712707,BE2928,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,1,$20.49,Backorder,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.158399,css-selector,valid,
BeeSure® Glacier Nitrile,BeeSure Glacier Nitrile gloves large 300/box,EcoBee,4712707,BE2928,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/beesure-reg-glacier-nitrile,10,$19.99,Backorder,"DescriptionPowder-free nitrile exam gloves.Natural, form-fitting gloves coated with lanolin and Vitamin E.Textured whole hand finishBeaded cuffChlorinatedAmbidextrousAqua colorThickness: at palm 3.2 mils; at fingertips 4.0 mils300 gloves per boxOrder 10 boxes to purchase a case",300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcby.jpg,2026-03-17T19:41:29.158399,css-selector,valid,
Microflex® MidKnight®,Microflex MidKnight nitrile gloves medium 100/box,Ansell,4751305,MK-296-M,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/microflex-reg-midknight-reg,1,$17.99,In stock,Powder-free nitrile exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcbz.jpg,2026-03-17T19:41:29.457279,css-selector,valid,
Microflex® MidKnight®,Microflex MidKnight nitrile gloves medium 100/box,Ansell,4751305,MK-296-M,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/microflex-reg-midknight-reg,10,$17.49,In stock,Powder-free nitrile exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcbz.jpg,2026-03-17T19:41:29.457279,css-selector,valid,
Crave™,Crave nitrile gloves x-small 200/box,Cranberry,4713502,CR3555,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/crave-trade,1,$19.49,In stock,Powder-free nitrile exam glove with lanolin and Vitamin E.,200/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcca_2.jpg,2026-03-17T19:41:30.275700,css-selector,valid,
Crave™,Crave nitrile gloves small 200/box,Cranberry,4713504,CR3556,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/crave-trade,1,$19.49,In stock,Powder-free nitrile exam glove with lanolin and Vitamin E.,200/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drcca_2.jpg,2026-03-17T19:41:30.278629,css-selector,valid,
Crave™,Crave nitrile gloves medium 200/box,Cranberry,4713506,CR3557,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/crave-trade,1,$19.49,In stock,Powder-free nitrile exam glove with lanolin and Vitamin E.,200/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drcca_2.jpg,2026-03-17T19:41:30.283347,css-selector,valid,
Crave™,Crave nitrile gloves large 200/box,Cranberry,4713508,CR3558,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/crave-trade,1,$19.49,In stock,Powder-free nitrile exam glove with lanolin and Vitamin E.,200/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drcca_2.jpg,2026-03-17T19:41:30.288378,css-selector,valid,
Transcend™,Transcend nitrile gloves small 300/box,Cranberry,4713603,CR3366,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,1,$23.99,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.483699,css-selector,valid,
Transcend™,Transcend nitrile gloves small 300/box,Cranberry,4713603,CR3366,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,10,$23.49,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.483699,css-selector,valid,
Transcend™,Transcend nitrile gloves medium 300/box,Cranberry,4713605,CR3367,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,1,$23.99,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.488588,css-selector,valid,
Transcend™,Transcend nitrile gloves medium 300/box,Cranberry,4713605,CR3367,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,10,$23.49,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.488588,css-selector,valid,
Transcend™,Transcend nitrile gloves large 300/box,Cranberry,4713607,CR3368,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,1,$23.99,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.493654,css-selector,valid,
Transcend™,Transcend nitrile gloves large 300/box,Cranberry,4713607,CR3368,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,10,$23.49,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.493654,css-selector,valid,
Transcend™,Transcend nitrile gloves x-large 300/box,Cranberry,4713608,CR3369,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,1,$23.99,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.498289,css-selector,valid,
Transcend™,Transcend nitrile gloves x-large 300/box,Cranberry,4713608,CR3369,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/transcend-trade,10,$23.49,In stock,Powder-free nitrile exam gloves.,300/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drccc_2.jpg,2026-03-17T19:41:32.498289,css-selector,valid,
Pulse® Logic™,,Innovative Healthcare,,,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/pulse-reg-logic-trade,,$17.49,Out of Stock,Powder-free nitrile exam gloves.,1,{},https://www.safcodental.com/media/catalog/product/d/r/drccf.jpg,2026-03-17T19:41:32.603292,css-selector,valid,
CARBON® Nitrile,Carbon Nitrile gloves x-small 200/box,Cranberry,4713901,CR3235,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/carbon-reg-nitrile,1,$16.79,In stock,Powder-free nitrile exam gloves. Distinct black color to minimize visible stains. Textured fingertip finish Beaded cuff Ambidextrous Black color Thickness: at palm 3.2 mils; at fingertip 3.4 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg,2026-03-17T19:41:33.769774,css-selector,valid,
CARBON® Nitrile,Carbon Nitrile gloves x-small 200/box,Cranberry,4713901,CR3235,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/carbon-reg-nitrile,10,$16.29,In stock,Powder-free nitrile exam gloves. Distinct black color to minimize visible stains. Textured fingertip finish Beaded cuff Ambidextrous Black color Thickness: at palm 3.2 mils; at fingertip 3.4 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg,2026-03-17T19:41:33.769774,css-selector,valid,
CARBON® Nitrile,Carbon Nitrile gloves small 200/box,Cranberry,4713903,CR3236,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/carbon-reg-nitrile,1,$16.79,In stock,Powder-free nitrile exam gloves. Distinct black color to minimize visible stains. Textured fingertip finish Beaded cuff Ambidextrous Black color Thickness: at palm 3.2 mils; at fingertip 3.4 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg,2026-03-17T19:41:33.774439,css-selector,valid,
CARBON® Nitrile,Carbon Nitrile gloves small 200/box,Cranberry,4713903,CR3236,Dental Supplies / Dental Exam Gloves / Nitrile gloves,https://www.safcodental.com/product/carbon-reg-nitrile,10,$16.29,In stock,Powder-free nitrile exam gloves. Distinct black color to minimize visible stains. Textured fingertip finish Beaded cuff Ambidextrous Black color Thickness: at palm 3.2 mils; at fingertip 3.4 mils 200 gloves per box Order 10 boxes to purchase a case,200/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg,2026-03-17T19:41:33.774439,css-selector,valid,
